lat,lon,name,admin1,admin2,cc,projected coordinate
40.74482,-73.94875,Long Island City,New York,Queens County,US,685164636
40.74482,-73.94875,Long Island City,New York,Queens County,US,3786901743
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42433625
40.71427,-74.00597,New York City,New York,,US,42434201
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449956
40.71427,-74.00597,New York City,New York,,US,6211332483
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42445310
40.74482,-73.94875,Long Island City,New York,Queens County,US,42434090
40.74482,-73.94875,Long Island City,New York,Queens County,US,42434085
40.74482,-73.94875,Long Island City,New York,Queens County,US,42448379
40.78343,-73.96625,Manhattan,New York,New York County,US,42435687
40.74482,-73.94875,Long Island City,New York,Queens County,US,42455929
40.78343,-73.96625,Manhattan,New York,New York County,US,42446016
40.71427,-74.00597,New York City,New York,,US,42444829
40.74482,-73.94875,Long Island City,New York,Queens County,US,42453986
40.74482,-73.94875,Long Island City,New York,Queens County,US,42832999
40.78343,-73.96625,Manhattan,New York,New York County,US,42430378
40.6501,-73.94958,Brooklyn,New York,Kings County,US,42520289
40.78343,-73.96625,Manhattan,New York,New York County,US,42448745
40.78343,-73.96625,Manhattan,New York,New York County,US,596776654
40.78343,-73.96625,Manhattan,New York,New York County,US,42432847
40.71427,-74.00597,New York City,New York,,US,42433229
40.74482,-73.94875,Long Island City,New York,Queens County,US,4138911201
40.71427,-74.00597,New York City,New York,,US,42437410
40.71427,-74.00597,New York City,New York,,US,42430237
40.74399,-74.03236,Hoboken,New Jersey,Hudson County,US,42445291
40.60177,-73.99403,Bensonhurst,New York,Kings County,US,42473075
40.78343,-73.96625,Manhattan,New York,New York County,US,42428027
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42437663
40.71427,-74.00597,New York City,New York,,US,42492219
40.74482,-73.94875,Long Island City,New York,Queens County,US,42474121
40.71427,-74.00597,New York City,New York,,US,42430550
40.78343,-73.96625,Manhattan,New York,New York County,US,1061531768
40.78343,-73.96625,Manhattan,New York,New York County,US,42450015
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449938
40.6501,-73.94958,Brooklyn,New York,Kings County,US,42464938
40.79205,-74.00375,Guttenberg,New Jersey,Hudson County,US,42438306
40.78343,-73.96625,Manhattan,New York,New York County,US,42439557
40.74482,-73.94875,Long Island City,New York,Queens County,US,42866657
40.60177,-73.99403,Bensonhurst,New York,Kings County,US,42465444
40.86566,-73.9268,Inwood,New York,New York County,US,42742451
40.6501,-73.94958,Brooklyn,New York,Kings County,US,42514388
40.74482,-73.94875,Long Island City,New York,Queens County,US,42443804
40.78343,-73.96625,Manhattan,New York,New York County,US,596776260
40.78343,-73.96625,Manhattan,New York,New York County,US,42428043
40.78343,-73.96625,Manhattan,New York,New York County,US,42447237
40.74482,-73.94875,Long Island City,New York,Queens County,US,42455934
40.71427,-74.00597,New York City,New York,,US,42453902
40.71427,-74.00597,New York City,New York,,US,42454758
40.78343,-73.96625,Manhattan,New York,New York County,US,42428016
40.78343,-73.96625,Manhattan,New York,New York County,US,42448726
40.71427,-74.00597,New York City,New York,,US,42452026
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42437663
40.71427,-74.00597,New York City,New York,,US,42439842
40.6501,-73.94958,Brooklyn,New York,Kings County,US,42524140
40.78343,-73.96625,Manhattan,New York,New York County,US,42430075
40.78343,-73.96625,Manhattan,New York,New York County,US,42439561
40.74482,-73.94875,Long Island City,New York,Queens County,US,42437644
40.78343,-73.96625,Manhattan,New York,New York County,US,42440020
40.71427,-74.00597,New York City,New York,,US,42436947
40.78343,-73.96625,Manhattan,New York,New York County,US,42430384
40.78343,-73.96625,Manhattan,New York,New York County,US,42425232
40.74399,-74.03236,Hoboken,New Jersey,Hudson County,US,42445291
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,4443775465
40.69149,-73.80569,Jamaica,New York,Queens County,US,42939573
40.74482,-73.94875,Long Island City,New York,Queens County,US,371188756
40.71427,-74.00597,New York City,New York,,US,42432205
40.78343,-73.96625,Manhattan,New York,New York County,US,42443020
40.99315,-73.81986,Greenville,New York,Westchester County,US,42731078
40.71427,-74.00597,New York City,New York,,US,42466440
40.78343,-73.96625,Manhattan,New York,New York County,US,42449971
40.74482,-73.94875,Long Island City,New York,Queens County,US,42514959
40.78343,-73.96625,Manhattan,New York,New York County,US,42440960
40.78343,-73.96625,Manhattan,New York,New York County,US,42431000
40.71427,-74.00597,New York City,New York,,US,42431875
40.78343,-73.96625,Manhattan,New York,New York County,US,42437312
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435657
40.71427,-74.00597,New York City,New York,,US,42453613
40.6501,-73.94958,Brooklyn,New York,Kings County,US,42499237
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42443975
40.78343,-73.96625,Manhattan,New York,New York County,US,42421993
40.78343,-73.96625,Manhattan,New York,New York County,US,42431563
40.6501,-73.94958,Brooklyn,New York,Kings County,US,42514254
40.78343,-73.96625,Manhattan,New York,New York County,US,42428032
40.71427,-74.00597,New York City,New York,,US,42442857
40.78343,-73.96625,Manhattan,New York,New York County,US,6929267035
40.71427,-74.00597,New York City,New York,,US,42455465
40.74482,-73.94875,Long Island City,New York,Queens County,US,5606446477
40.74482,-73.94875,Long Island City,New York,Queens County,US,42432861
40.74482,-73.94875,Long Island City,New York,Queens County,US,42535541
40.71427,-74.00597,New York City,New York,,US,42456492
40.71427,-74.00597,New York City,New York,,US,42436941
40.74482,-73.94875,Long Island City,New York,Queens County,US,42849673
40.78343,-73.96625,Manhattan,New York,New York County,US,42446177
40.78343,-73.96625,Manhattan,New York,New York County,US,42725346
40.74482,-73.94875,Long Island City,New York,Queens County,US,2387504625
40.74482,-73.94875,Long Island City,New York,Queens County,US,42833257
40.74482,-73.94875,Long Island City,New York,Queens County,US,42884838
40.71427,-74.00597,New York City,New York,,US,42456205
40.78343,-73.96625,Manhattan,New York,New York County,US,3579432156
40.71427,-74.00597,New York City,New York,,US,1919595917
40.86566,-73.9268,Inwood,New York,New York County,US,2028327984
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430295
40.71427,-74.00597,New York City,New York,,US,42455175
40.71427,-74.00597,New York City,New York,,US,42434148
40.74482,-73.94875,Long Island City,New York,Queens County,US,42523539
40.78343,-73.96625,Manhattan,New York,New York County,US,42428034
40.78343,-73.96625,Manhattan,New York,New York County,US,42450037
40.71427,-74.00597,New York City,New York,,US,42430914
40.71427,-74.00597,New York City,New York,,US,7369969937
40.74482,-73.94875,Long Island City,New York,Queens County,US,5131026388
40.71427,-74.00597,New York City,New York,,US,42439280
40.71427,-74.00597,New York City,New York,,US,42467029
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,4443775465
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446949
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435422
40.71427,-74.00597,New York City,New York,,US,42435624
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42454433
40.86566,-73.9268,Inwood,New York,New York County,US,42733759
40.79205,-74.00375,Guttenberg,New Jersey,Hudson County,US,42437845
40.71427,-74.00597,New York City,New York,,US,4597668026
40.78343,-73.96625,Manhattan,New York,New York County,US,42443366
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442895
40.78343,-73.96625,Manhattan,New York,New York County,US,42445748
40.78982,-73.74708,East Atlantic Beach,New York,Nassau County,US,42922165
40.71427,-74.00597,New York City,New York,,US,42445520
40.66677,-73.88236,East New York,New York,Kings County,US,42474940
40.78343,-73.96625,Manhattan,New York,New York County,US,42428007
40.71427,-74.00597,New York City,New York,,US,1773084407
40.78343,-73.96625,Manhattan,New York,New York County,US,42439409
40.78343,-73.96625,Manhattan,New York,New York County,US,2141026498
40.74482,-73.94875,Long Island City,New York,Queens County,US,42874057
40.74482,-73.94875,Long Island City,New York,Queens County,US,42452973
40.78343,-73.96625,Manhattan,New York,New York County,US,42431024
40.71427,-74.00597,New York City,New York,,US,42431165
40.78343,-73.96625,Manhattan,New York,New York County,US,42443403
40.71427,-74.00597,New York City,New York,,US,1692433932
40.74482,-73.94875,Long Island City,New York,Queens County,US,42490914
40.71427,-74.00597,New York City,New York,,US,42439580
40.71427,-74.00597,New York City,New York,,US,42440729
40.74482,-73.94875,Long Island City,New York,Queens County,US,42434085
40.74482,-73.94875,Long Island City,New York,Queens County,US,42528875
40.71427,-74.00597,New York City,New York,,US,42437890
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42439440
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446971
40.74482,-73.94875,Long Island City,New York,Queens County,US,4597668043
40.78343,-73.96625,Manhattan,New York,New York County,US,42439567
40.6501,-73.94958,Brooklyn,New York,Kings County,US,42516233
40.78343,-73.96625,Manhattan,New York,New York County,US,42428029
40.78343,-73.96625,Manhattan,New York,New York County,US,42437916
40.78343,-73.96625,Manhattan,New York,New York County,US,42431560
40.74482,-73.94875,Long Island City,New York,Queens County,US,42505479
40.78343,-73.96625,Manhattan,New York,New York County,US,42440025
40.82704,-73.97569,Edgewater,New Jersey,Bergen County,US,42443181
40.78343,-73.96625,Manhattan,New York,New York County,US,42450426
40.60177,-73.99403,Bensonhurst,New York,Kings County,US,42460956
40.71427,-74.00597,New York City,New York,,US,42444897
40.71427,-74.00597,New York City,New York,,US,42436159
40.78343,-73.96625,Manhattan,New York,New York County,US,42443048
40.78343,-73.96625,Manhattan,New York,New York County,US,42436489
40.78343,-73.96625,Manhattan,New York,New York County,US,42435680
40.78343,-73.96625,Manhattan,New York,New York County,US,42430350
40.78343,-73.96625,Manhattan,New York,New York County,US,42450341
40.71427,-74.00597,New York City,New York,,US,42436941
40.71427,-74.00597,New York City,New York,,US,42431452
40.71427,-74.00597,New York City,New York,,US,42440280
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42424789
40.78343,-73.96625,Manhattan,New York,New York County,US,42436486
40.78343,-73.96625,Manhattan,New York,New York County,US,3718672443
40.78343,-73.96625,Manhattan,New York,New York County,US,42450044
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446991
40.71427,-74.00597,New York City,New York,,US,42442230
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446987
40.68149,-73.83652,Borough of Queens,New York,Queens County,US,42822364
40.74482,-73.94875,Long Island City,New York,Queens County,US,42490311
40.74482,-73.94875,Long Island City,New York,Queens County,US,42443810
40.71427,-74.00597,New York City,New York,,US,42434148
40.74482,-73.94875,Long Island City,New York,Queens County,US,42436753
40.78343,-73.96625,Manhattan,New York,New York County,US,42448254
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435660
40.84985,-73.86641,The Bronx,New York,Bronx,US,42747892
40.6501,-73.94958,Brooklyn,New York,Kings County,US,42515255
40.6501,-73.94958,Brooklyn,New York,Kings County,US,597728145
40.73566,-74.17237,Newark,New Jersey,Essex County,US,4633522237
40.78343,-73.96625,Manhattan,New York,New York County,US,42435335
40.84985,-73.86641,The Bronx,New York,Bronx,US,5935616551
40.78343,-73.96625,Manhattan,New York,New York County,US,42456107
40.71427,-74.00597,New York City,New York,,US,246858431
40.78343,-73.96625,Manhattan,New York,New York County,US,42430358
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435420
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449918
40.74482,-73.94875,Long Island City,New York,Queens County,US,42491164
40.74482,-73.94875,Long Island City,New York,Queens County,US,42518609
40.78343,-73.96625,Manhattan,New York,New York County,US,42438973
40.78343,-73.96625,Manhattan,New York,New York County,US,42428003
40.84985,-73.86641,The Bronx,New York,Bronx,US,42751085
40.71427,-74.00597,New York City,New York,,US,42449589
40.71427,-74.00597,New York City,New York,,US,42494920
40.74482,-73.94875,Long Island City,New York,Queens County,US,42509198
40.78343,-73.96625,Manhattan,New York,New York County,US,42446190
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449961
40.78343,-73.96625,Manhattan,New York,New York County,US,42437142
40.86566,-73.9268,Inwood,New York,New York County,US,42765754
40.78343,-73.96625,Manhattan,New York,New York County,US,42430314
40.74482,-73.94875,Long Island City,New York,Queens County,US,42467828
40.78343,-73.96625,Manhattan,New York,New York County,US,42447126
40.6501,-73.94958,Brooklyn,New York,Kings County,US,42499207
40.6501,-73.94958,Brooklyn,New York,Kings County,US,42467435
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42433620
40.78343,-73.96625,Manhattan,New York,New York County,US,42446472
40.71427,-74.00597,New York City,New York,,US,42435629
40.71427,-74.00597,New York City,New York,,US,42432184
40.71427,-74.00597,New York City,New York,,US,42429394
40.74482,-73.94875,Long Island City,New York,Queens County,US,42874058
40.74482,-73.94875,Long Island City,New York,Queens County,US,42859969
40.71427,-74.00597,New York City,New York,,US,5837088105
40.74482,-73.94875,Long Island City,New York,Queens County,US,42451674
40.71427,-74.00597,New York City,New York,,US,42449076
40.78343,-73.96625,Manhattan,New York,New York County,US,42438973
40.71427,-74.00597,New York City,New York,,US,42432083
40.78343,-73.96625,Manhattan,New York,New York County,US,42445733
40.74482,-73.94875,Long Island City,New York,Queens County,US,2844853152
40.84985,-73.86641,The Bronx,New York,Bronx,US,42732586
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442891
40.74482,-73.94875,Long Island City,New York,Queens County,US,42841755
40.78343,-73.96625,Manhattan,New York,New York County,US,42428604
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446934
40.6501,-73.94958,Brooklyn,New York,Kings County,US,597826223
40.74482,-73.94875,Long Island City,New York,Queens County,US,42810470
40.86566,-73.9268,Inwood,New York,New York County,US,42427773
40.71427,-74.00597,New York City,New York,,US,1918039876
40.74482,-73.94875,Long Island City,New York,Queens County,US,2711029280
